country,iso3,region,date, gdp_pc , rol_index , pop 
Dominica,DMA,Americas,01 January 2022, 15,212 , 0.5772 , 72,737 
Denmark,DNK,Europe,01 January 2022, 71,224 , 0.9018 , 5,903,037 
Czechia,CZE,Europe,01 January 2022, 48,784 , 0.7317 , 10,672,118 
Cyprus,CYP,Asia,01 January 2022, 50,230 , 0.6829 , 1,251,488 
Croatia,HRV,Europe,01 January 2022, 40,090 , 0.6120 , 3,855,641 
Cote d'Ivoire,CIV,Africa,01 January 2022, 6,758 , 0.4456 , 28,160,542 
Costa Rica,CRI,Americas,01 January 2022, 24,650 , 0.6820 , 5,180,829 
Colombia,COL,Americas,01 January 2022, 18,739 , 0.4839 , 51,874,024 
China,CHN,Asia,01 January 2022, 21,019 , 0.4718 , 1,412,175,000 
Chile,CHL,Americas,01 January 2022, 29,481 , 0.6627 , 19,603,733 
Canada,CAN,Americas,01 January 2022, 56,873 , 0.7999 , 38,939,056 
Cameroon,CMR,Africa,01 January 2022, 4,786 , 0.3554 , 27,914,536 
Cambodia,KHM,Asia,01 January 2022, 4,860 , 0.3117 , 16,767,842 
Burkina Faso,BFA,Africa,01 January 2022, 2,448 , 0.4916 , 22,673,762 
Bulgaria,BGR,Europe,01 January 2022, 32,510 , 0.5469 , 6,465,097 
Brazil,BRA,Americas,01 January 2022, 18,123 , 0.4943 , 215,313,498 
Botswana,BWA,Africa,01 January 2022, 17,298 , 0.5927 , 2,630,296 
Bosnia and Herzegovina,BIH,Europe,01 January 2022, 19,396 , 0.5204 , 3,233,526 
Bolivia,BOL,Americas,01 January 2022, 9,565 , 0.3753 , 12,224,110 
Benin,BEN,Africa,01 January 2022, 3,698 , 0.4873 , 13,352,864 
Belize,BLZ,Americas,01 January 2022, 12,407 , 0.4874 , 405,272 
Belgium,BEL,Europe,01 January 2022, 63,450 , 0.7913 , 11,685,814 
Belarus,BLR,Europe,01 January 2022, 26,538 , 0.4607 , 9,228,071 
Barbados,BRB,Americas,01 January 2022, 16,715 , 0.6576 , 281,635 
Bangladesh,BGD,Asia,01 January 2022, 7,805 , 0.3907 , 171,186,372 
Austria,AUT,Europe,01 January 2022, 65,837 , 0.8027 , 9,041,851 
Australia,AUS,Oceania,01 January 2022, 59,100 , 0.7941 , 26,014,399 
Argentina,ARG,Americas,01 January 2022, 27,127 , 0.5486 , 46,234,830 
Antigua and Barbuda,ATG,Americas,01 January 2022, 27,757 , 0.6311 , 93,763 
Angola,AGO,Africa,01 January 2022, 7,407 , 0.4265 , 35,588,987 
Algeria,DZA,Africa,01 January 2022, 14,974 , 0.4863 , 44,903,225 
Albania,ALB,Europe,01 January 2022, 17,260 , 0.4874 , 2,777,689 
Afghanistan,AFG,Asia,01 January 2022, 1,955 , 0.3306 , 41,128,771 
Rep. Korea,KOR,Asia,01 January 2013, 40,610 , 0.7323 , 50,428,893 
Islamic Rep. Iran,IRN,Asia,01 January 2013, 14,149 , 0.4757 , 78,458,928 
China Hong Kong SAR,HKG,Asia,01 January 2013, 60,602 , 0.7855 , 7,178,900 
Arab Rep. Egypt,EGY,Africa,01 January 2013, 13,332 , 0.5004 , 93,377,890 
Rep. Korea,KOR,Asia,01 January 2014, 41,648 , 0.7682 , 50,746,659 
Islamic Rep. Iran,IRN,Asia,01 January 2014, 14,575 , 0.4434 , 79,961,672 
China Hong Kong SAR,HKG,Asia,01 January 2014, 61,840 , 0.7635 , 7,229,500 
Arab Rep. Egypt,EGY,Africa,01 January 2014, 13,402 , 0.4545 , 95,592,324 
Rep. Korea,KOR,Asia,01 January 2015, 42,593 , 0.7877 , 51,014,947 
Islamic Rep. Iran,IRN,Asia,01 January 2015, 14,046 , 0.4387 , 81,790,841 
China Hong Kong SAR,HKG,Asia,01 January 2015, 62,780 , 0.7672 , 7,291,300 
Arab Rep. Egypt,EGY,Africa,01 January 2015, 13,683 , 0.4274 , 97,723,799 
Rep. Korea,KOR,Asia,01 January 2016, 43,675 , 0.7326 , 51,217,803 
Islamic Rep. Iran,IRN,Asia,01 January 2016, 15,006 , 0.4715 , 83,306,231 
China Hong Kong SAR,HKG,Asia,01 January 2016, 63,749 , 0.7758 , 7,336,600 
Arab Rep. Egypt,EGY,Africa,01 January 2016, 13,983 , 0.3646 , 99,784,030 
The Bahamas,BHS,Americas,01 January 2016, 31,122 , 0.6091 , 395,976 
Rep. Korea,KOR,Asia,01 January 2017, 44,928 , 0.7223 , 51,361,911 
Islamic Rep. Iran,IRN,Asia,01 January 2017, 15,201 , 0.4756 , 84,505,076 
China Hong Kong SAR,HKG,Asia,01 January 2017, 65,663 , 0.7721 , 7,393,200 
Arab Rep. Egypt,EGY,Africa,01 January 2017, 14,281 , 0.3643 , 101,789,386 
The Bahamas,BHS,Americas,01 January 2017, 31,749 , 0.6020 , 399,020 
Rep. Korea,KOR,Asia,01 January 2018, 46,034 , 0.7223 , 51,585,058 
Islamic Rep. Iran,IRN,Asia,01 January 2018, 14,728 , 0.4756 , 85,617,562 
China Hong Kong SAR,HKG,Asia,01 January 2018, 66,994 , 0.7721 , 7,452,600 
Arab Rep. Egypt,EGY,Africa,01 January 2018, 14,759 , 0.3643 , 103,740,765 
The Bahamas,BHS,Americas,01 January 2018, 32,350 , 0.6020 , 401,906 
Rep. Korea,KOR,Asia,01 January 2019, 46,904 , 0.7326 , 51,764,822 
Islamic Rep. Iran,IRN,Asia,01 January 2019, 14,120 , 0.4459 , 86,564,202 
China Hong Kong SAR,HKG,Asia,01 January 2019, 65,388 , 0.7667 , 7,507,900 
Arab Rep. Egypt,EGY,Africa,01 January 2019, 15,302 , 0.3576 , 105,618,671 
Dem. Rep. Congo,COD,Africa,01 January 2019, 1,341 , 0.3335 , 89,906,890 
The Bahamas,BHS,Americas,01 January 2019, 31,702 , 0.6108 , 404,557 
Rep. Korea,KOR,Asia,01 January 2020, 46,507 , 0.7324 , 51,836,239 
Islamic Rep. Iran,IRN,Asia,01 January 2020, 14,469 , 0.4270 , 87,290,193 
China Hong Kong SAR,HKG,Asia,01 January 2020, 61,329 , 0.7634 , 7,481,000 
The Gambia,GMB,Africa,01 January 2020, 2,641 , 0.5034 , 2,573,995 
Arab Rep. Egypt,EGY,Africa,01 January 2020, 15,573 , 0.3581 , 107,465,134 
Dem. Rep. Congo,COD,Africa,01 January 2020, 1,321 , 0.3421 , 92,853,164 
The Bahamas,BHS,Americas,01 January 2020, 24,793 , 0.6051 , 406,471 
Rep. Korea,KOR,Asia,01 January 2021, 48,571 , 0.7354 , 51,769,539 
Islamic Rep. Iran,IRN,Asia,01 January 2021, 15,042 , 0.4172 , 87,923,432 
China Hong Kong SAR,HKG,Asia,01 January 2021, 65,885 , 0.7480 , 7,413,100 
The Gambia,GMB,Africa,01 January 2021, 2,711 , 0.4876 , 2,639,916 
Arab Rep. Egypt,EGY,Africa,01 January 2021, 15,821 , 0.3480 , 109,262,178 
Rep. Congo,COG,Africa,01 January 2021, 6,324 , 0.4181 , 5,835,806 
Dem. Rep. Congo,COD,Africa,01 January 2021, 1,358 , 0.3461 , 95,894,118 
The Bahamas,BHS,Americas,01 January 2021, 28,511 , 0.6080 , 407,906 
Rep. Korea,KOR,Asia,01 January 2022, 49,934 , 0.7325 , 51,672,569 
Islamic Rep. Iran,IRN,Asia,01 January 2022, 15,500 , 0.4063 , 88,550,570 
China Hong Kong SAR,HKG,Asia,01 January 2022, 64,039 , 0.7274 , 7,346,100 
The Gambia,GMB,Africa,01 January 2022, 2,774 , 0.4874 , 2,705,992 
Arab Rep. Egypt,EGY,Africa,01 January 2022, 16,600 , 0.3527 , 110,990,103 
Rep. Congo,COG,Africa,01 January 2022, 6,272 , 0.4057 , 5,970,424 
Dem. Rep. Congo,COD,Africa,01 January 2022, 1,433 , 0.3420 , 99,010,212 
The Bahamas,BHS,Americas,01 January 2022, 31,425 , 0.6055 , 409,984 
